rank,aspect,mention_count,pct_of_aspects,mean_sentiment,median_sentiment,std_sentiment
2249,border crossings,1,0.0,4.0,4.0,
2250,borneo (kalimantan),1,0.0,4.0,4.0,
2251,borneo rainforest/forest trail experience,1,0.0,4.0,4.0,
2252,borough market,1,0.0,4.0,4.0,
2253,bosphorus ferry,1,0.0,5.0,5.0,
2254,botanical garden,1,0.0,4.0,4.0,
2255,bus system,1,0.0,4.0,4.0,
2256,bus transportation,1,0.0,4.0,4.0,
2257,bali visit,1,0.0,5.0,5.0,
2258,canals,1,0.0,5.0,5.0,
2259,calabria region,1,0.0,4.0,4.0,
2260,calafate,1,0.0,5.0,5.0,
2261,cambodia as a destination,1,0.0,3.0,3.0,
2262,cambridge,1,0.0,5.0,5.0,
2263,campervan rental,1,0.0,5.0,5.0,
2264,camping and outdoor activities,1,0.0,5.0,5.0,
2265,canal tour,1,0.0,3.0,3.0,
2266,cancun accessibility,1,0.0,5.0,5.0,
2267,business travel,1,0.0,3.0,3.0,
2268,canterbury,1,0.0,5.0,5.0,
2269,canyon,1,0.0,5.0,5.0,
2270,capa negra ii restaurant,1,0.0,5.0,5.0,
2271,capital cities,1,0.0,1.0,1.0,
2272,capital city,1,0.0,5.0,5.0,
2273,capital city excitement,1,0.0,2.0,2.0,
2274,capital city exploration,1,0.0,3.0,3.0,
2275,calabria,1,0.0,4.0,4.0,
2276,cafés,1,0.0,5.0,5.0,
2277,café scene,1,0.0,5.0,5.0,
2278,café and sunset spots,1,0.0,5.0,5.0,
2279,bwindi,1,0.0,3.0,3.0,
2280,bwindi national park,1,0.0,4.0,4.0,
2281,cable bay,1,0.0,5.0,5.0,
2282,cable car ride,1,0.0,5.0,5.0,
2283,cable cars,1,0.0,2.0,2.0,
2284,cabo,1,0.0,1.0,1.0,
2285,cabo pulmo national park,1,0.0,4.0,4.0,
2286,cafe - cafe du monde,1,0.0,4.0,4.0,
2287,cafe and restaurant amenities,1,0.0,4.0,4.0,
2288,cafe and restaurant options,1,0.0,5.0,5.0,
2289,cafe and restaurant quality,1,0.0,5.0,5.0,
2290,cafe and restaurant scene,1,0.0,5.0,5.0,
2291,cafe culture,1,0.0,4.0,4.0,
2292,cafe scene,1,0.0,3.0,3.0,
2293,cafe society,1,0.0,4.0,4.0,
2294,boat ride,1,0.0,4.0,4.0,
2295,boat cruises,1,0.0,5.0,5.0,
2296,boardwalk,1,0.0,4.0,4.0,
2297,beach life,1,0.0,5.0,5.0,
2298,bazaar and castle visit,1,0.0,4.0,4.0,
2299,bazaar prices,1,0.0,2.0,2.0,
2300,beach and water quality,1,0.0,5.0,5.0,
2301,beach cafes,1,0.0,4.0,4.0,
2302,beach culture,1,0.0,4.0,4.0,
2303,beach diversity,1,0.0,5.0,5.0,
2304,beach experience in colombia,1,0.0,4.0,4.0,
2305,beach resort,1,0.0,1.0,1.0,
2306,boarding process for celestyal cruises,1,0.0,3.0,3.0,
2307,beach resorts,1,0.0,4.0,4.0,
2308,beach scenery,1,0.0,2.0,2.0,
2309,beach town atmosphere,1,0.0,5.0,5.0,
2310,beach/coastal experience,1,0.0,2.0,2.0,
2311,beach/coastal vibes,1,0.0,3.0,3.0,
2312,beach/coastline,1,0.0,4.0,4.0,
2313,beach/island,1,0.0,4.0,4.0,
2314,bay,1,0.0,5.0,5.0,
2315,bathroom facilities,1,0.0,2.0,2.0,
2316,bathroom availability,1,0.0,3.0,3.0,
2317,bath,1,0.0,5.0,5.0,
2318,"bali, indonesia as a destination",1,0.0,5.0,5.0,
2319,ballestas tour,1,0.0,3.0,3.0,
2320,bamboo forest scenery,1,0.0,5.0,5.0,
2321,banff,1,0.0,3.0,3.0,
2322,bangkok experience,1,0.0,3.0,3.0,
2323,bar - horseshoe lounge,1,0.0,5.0,5.0,
2324,bar - the dive inn,1,0.0,5.0,5.0,
2325,bar crawl,1,0.0,4.0,4.0,
2326,bar scene,1,0.0,4.0,4.0,
2327,barcelona accessibility,1,0.0,,,
2328,bars and nightlife,1,0.0,5.0,5.0,
2329,base for exploration,1,0.0,5.0,5.0,
2330,base for outdoor activities,1,0.0,5.0,5.0,
2331,basilica cistern,1,0.0,5.0,5.0,
2332,basilicata,1,0.0,4.0,4.0,
2333,beach/isle visit,1,0.0,5.0,5.0,
2334,beach/lagoon,1,0.0,5.0,5.0,
2335,beach/lake,1,0.0,2.0,2.0,
2336,bicycle riding,1,0.0,5.0,5.0,
2337,bike culture,1,0.0,5.0,5.0,
2338,bike purchase,1,0.0,4.0,4.0,
2339,bike reliability,1,0.0,2.0,2.0,
2340,bike resale,1,0.0,4.0,4.0,
2341,bike ride,1,0.0,4.0,4.0,
2342,bike tours,1,0.0,4.0,4.0,
2343,biodiversity,1,0.0,5.0,5.0,
2344,bioluminescent bay,1,0.0,5.0,5.0,
2345,bioluminescent bay tour,1,0.0,5.0,5.0,
2346,birthday celebration,1,0.0,5.0,5.0,
2347,biserica neagră,1,0.0,5.0,5.0,
2348,bishkek exploration,1,0.0,3.0,3.0,
2349,bitoujiao,1,0.0,4.0,4.0,
2350,blackfriars pub,1,0.0,5.0,5.0,
2351,boa bao restaurant,1,0.0,4.0,4.0,
2352,big cities,1,0.0,3.0,3.0,
2353,bergamo,1,0.0,3.0,3.0,
2354,beach/leisure activity,1,0.0,5.0,5.0,
2355,bengaluru,1,0.0,4.0,4.0,
2356,"beaches in favignana, italy",1,0.0,5.0,5.0,
2357,"beaches in folegandros, greece",1,0.0,5.0,5.0,
2358,"beaches in hydra, greece",1,0.0,5.0,5.0,
2359,"beaches in salina, italy",1,0.0,5.0,5.0,
2360,"beaches in sifnos, greece",1,0.0,5.0,5.0,
2361,beaches/coastal areas,1,0.0,5.0,5.0,
2362,bear zoo,1,0.0,4.0,4.0,
2363,beautiful scenery,1,0.0,5.0,5.0,
2364,beer celebration,1,0.0,4.0,4.0,
2365,beer garden,1,0.0,5.0,5.0,
2366,beginner friendliness,1,0.0,5.0,5.0,
2367,beitou,1,0.0,4.0,4.0,
2368,belgium,1,0.0,5.0,5.0,
2369,belgrade,1,0.0,3.0,3.0,
2370,bellagio,1,0.0,3.0,3.0,
2371,exploration time,1,0.0,2.0,2.0,
2372,exploring,1,0.0,5.0,5.0,
2373,nature and landscapes,1,0.0,5.0,5.0,
2374,lefkada,1,0.0,4.0,4.0,
2375,lares trek and inca trail,1,0.0,4.0,4.0,
2376,las vegas,1,0.0,4.0,4.0,
2377,latina beaches,1,0.0,4.0,4.0,
2378,latina region,1,0.0,4.0,4.0,
2379,layover in istanbul,1,0.0,3.0,3.0,
2380,layover policy,1,0.0,3.0,3.0,
2381,lazienski park,1,0.0,4.0,4.0,
2382,legal requirements,1,0.0,3.0,3.0,
2383,lindos,1,0.0,5.0,5.0,
2384,leisure travel,1,0.0,2.0,2.0,
2385,les halles,1,0.0,3.0,3.0,
2386,light and scenery,1,0.0,5.0,5.0,
2387,light pollution,1,0.0,1.0,1.0,
2388,ligurian beaches,1,0.0,4.0,4.0,
2389,ligurian towns,1,0.0,4.0,4.0,
2390,lima,1,0.0,3.0,3.0,
2391,lanua levu,1,0.0,4.0,4.0,
2392,language understanding,1,0.0,4.0,4.0,
2393,language diversity,1,0.0,4.0,4.0,
2394,langkawi,1,0.0,2.0,2.0,
2395,lake beaches,1,0.0,2.0,2.0,
2396,lake bled,1,0.0,3.0,3.0,
2397,lake crescent,1,0.0,5.0,5.0,
2398,lake nakuru,1,0.0,3.0,3.0,
2399,lake skadar national park,1,0.0,5.0,5.0,
2400,lake tekapo,1,0.0,4.0,4.0,
2401,lake titicaca,1,0.0,4.0,4.0,
2402,lake views,1,0.0,4.0,4.0,
2403,lake views and onsen ryokan resort,1,0.0,5.0,5.0,
2404,lake visit,1,0.0,4.0,4.0,
2405,lakeside activities in pokhara,1,0.0,5.0,5.0,
2406,land and drive on mars training stage,1,0.0,4.0,4.0,
2407,landmark visit,1,0.0,5.0,5.0,
2408,landscapes and natural beauty,1,0.0,5.0,5.0,
2409,landscapes and wildlife,1,0.0,5.0,5.0,
2410,limantour cocktail bar,1,0.0,5.0,5.0,
2411,lion grove,1,0.0,5.0,5.0,
2412,lake afdera,1,0.0,4.0,4.0,
2413,local produce,1,0.0,5.0,5.0,
2414,local help,1,0.0,5.0,5.0,
2415,local identity,1,0.0,4.0,4.0,
2416,local law enforcement,1,0.0,2.0,2.0,
2417,local markets,1,0.0,5.0,5.0,
2418,local people and culture,1,0.0,5.0,5.0,
2419,local perspective,1,0.0,4.0,4.0,
2420,local pride,1,0.0,5.0,5.0,
2421,local product,1,0.0,3.0,3.0,
2422,little mermaid statue,1,0.0,3.0,3.0,
2423,local products (vineyards),1,0.0,4.0,4.0,
2424,local projects,1,0.0,3.0,3.0,
2425,local restaurant,1,0.0,5.0,5.0,
2426,local scenery,1,0.0,3.0,3.0,
2427,local shops,1,0.0,2.0,2.0,
2428,local specialty - oysters,1,0.0,4.0,4.0,
2429,local tips,1,0.0,5.0,5.0,
2430,local guide,1,0.0,4.0,4.0,
2431,local friendliness,1,0.0,5.0,5.0,
2432,local festivals,1,0.0,5.0,5.0,
2433,local discovery,1,0.0,5.0,5.0,
2434,living experience,1,0.0,5.0,5.0,
2435,livraria lello,1,0.0,4.0,4.0,
2436,ljublana,1,0.0,3.0,3.0,
2437,local accommodation,1,0.0,3.0,3.0,
2438,local attitude towards tourists,1,0.0,4.0,4.0,
2439,local attitudes towards foreigners,1,0.0,2.0,2.0,
2440,local authorities,1,0.0,1.0,1.0,
2441,abbey,1,0.0,5.0,5.0,
2442,local bus service,1,0.0,3.0,3.0,
2443,local businesses,1,0.0,5.0,5.0,
2444,local checkpoints,1,0.0,3.0,3.0,
2445,local cuisine (nasi padang),1,0.0,5.0,5.0,
2446,local cuisine - green chile sauce,1,0.0,5.0,5.0,
2447,local delis,1,0.0,5.0,5.0,
2448,local dining experiences,1,0.0,5.0,5.0,
2449,lake angeles,1,0.0,5.0,5.0,
2450,lake activities,1,0.0,5.0,5.0,
2451,local tour/boat tour,1,0.0,5.0,5.0,
2452,jiaoxi,1,0.0,4.0,4.0,
2453,jacques cartier national forest,1,0.0,5.0,5.0,
2454,japan,1,0.0,3.0,3.0,
2455,japan as a destination,1,0.0,4.0,4.0,
2456,japanese fried chicken,1,0.0,5.0,5.0,
2457,java,1,0.0,4.0,4.0,
2458,jeep safari,1,0.0,5.0,5.0,
2459,jetlag recovery,1,0.0,3.0,3.0,
2460,jinja,1,0.0,3.0,3.0,
2461,jungle trek scenery,1,0.0,3.0,3.0,
2462,jinji lake,1,0.0,5.0,5.0,
2463,jiufen,1,0.0,4.0,4.0,
2464,jokhang monastery,1,0.0,5.0,5.0,
2465,journey/worth it,1,0.0,5.0,5.0,
2466,jungfraujoch,1,0.0,4.0,4.0,
2467,jungle,1,0.0,4.0,4.0,
2468,jungle experience,1,0.0,5.0,5.0,
2469,itinerary transparency,1,0.0,4.0,4.0,
2470,itinerary flexibility,1,0.0,5.0,5.0,
2471,itinerary balance,1,0.0,5.0,5.0,
2472,itinerary and time allocation,1,0.0,3.0,3.0,
2473,island tour,1,0.0,5.0,5.0,
2474,island uniqueness,1,0.0,2.0,2.0,
2475,island vibe,1,0.0,5.0,5.0,
2476,island visits,1,0.0,5.0,5.0,
2477,island-hopping,1,0.0,4.0,4.0,
2478,islands and beaches,1,0.0,4.0,4.0,
2479,isolation,1,0.0,5.0,5.0,
2480,issyk lake,1,0.0,3.0,3.0,
2481,istanbulkart,1,0.0,5.0,5.0,
2482,istria region,1,0.0,3.0,3.0,
2483,italian riviera,1,0.0,5.0,5.0,
2484,italian riviera/liguria region,1,0.0,4.0,4.0,
2485,italy,1,0.0,3.0,3.0,
2486,italy as a destination,1,0.0,5.0,5.0,
2487,itinerary advice,1,0.0,3.0,3.0,
2488,jungle relaxing,1,0.0,4.0,4.0,
2489,kanazawa,1,0.0,3.0,3.0,
2490,lagoon attitude,1,0.0,3.0,3.0,
2491,kravica falls,1,0.0,3.0,3.0,
2492,klook taipei unlimited fun pass,1,0.0,3.0,3.0,
2493,kochi,1,0.0,3.0,3.0,
2494,koh rong samloen experience,1,0.0,4.0,4.0,
2495,konkan coast,1,0.0,5.0,5.0,
2496,konyaaltı beach,1,0.0,5.0,5.0,
2497,kotor fortress,1,0.0,5.0,5.0,
2498,krabi experience,1,0.0,3.0,3.0,
2499,ksamil,1,0.0,4.0,4.0,
2500,kandy,1,0.0,3.0,3.0,
2501,ktv rooms,1,0.0,2.0,2.0,
2502,kunene river,1,0.0,5.0,5.0,
2503,la maddalena city,1,0.0,5.0,5.0,
2504,la paz,1,0.0,4.0,4.0,
2505,la placita,1,0.0,5.0,5.0,
2506,labor strikes,1,0.0,2.0,2.0,
2507,lado b restaurant,1,0.0,4.0,4.0,
2508,kinabatangan river tour,1,0.0,3.0,3.0,
2509,kilkenny castle,1,0.0,4.0,4.0,
2510,kid-friendly restaurants,1,0.0,3.0,3.0,
2511,kibale,1,0.0,3.0,3.0,
2512,kaokoland,1,0.0,5.0,5.0,
2513,karakol experience,1,0.0,3.0,3.0,
2514,karaoke bars,1,0.0,3.0,3.0,
2515,karnataka coast,1,0.0,5.0,5.0,
2516,karola glacier,1,0.0,5.0,5.0,
2517,kayaking excursion,1,0.0,3.0,3.0,
2518,kayaking/canoeing,1,0.0,5.0,5.0,
2519,kayserberg,1,0.0,5.0,5.0,
2520,keisei station facilities,1,0.0,4.0,4.0,
2521,kerala,1,0.0,3.0,3.0,
2522,kerala coast,1,0.0,5.0,5.0,
2523,key west,1,0.0,4.0,4.0,
2524,khao sok national park experience,1,0.0,3.0,3.0,
2525,khiva visit,1,0.0,3.0,3.0,
2526,khovsgol lake,1,0.0,5.0,5.0,
2527,local tour group,1,0.0,5.0,5.0,
2528,local tours,1,0.0,4.0,4.0,
2529,exploring bolivia,1,0.0,4.0,4.0,
2530,mount kinabalu,1,0.0,3.0,3.0,
2531,motorbike rentals,1,0.0,4.0,4.0,
2532,motorcycle routes,1,0.0,4.0,4.0,
2533,motorcycle travel,1,0.0,3.0,3.0,
2534,mount bromo,1,0.0,5.0,5.0,
2535,mount cook,1,0.0,5.0,5.0,
2536,mount everest base camp,1,0.0,5.0,5.0,
2537,mount john track,1,0.0,5.0,5.0,
2538,mount semeru,1,0.0,5.0,5.0,
2539,mountain ranges,1,0.0,5.0,5.0,
2540,mount storm king hike,1,0.0,5.0,5.0,
2541,mount sunday,1,0.0,5.0,5.0,
2542,mountain accommodations,1,0.0,5.0,5.0,
2543,mountain coaster,1,0.0,4.0,4.0,
2544,mountain experience,1,0.0,5.0,5.0,
2545,mountain hikes,1,0.0,5.0,5.0,
2546,mountain lakes,1,0.0,3.0,3.0,
2547,motorbike rental,1,0.0,4.0,4.0,
2548,motorbike food tour,1,0.0,4.0,4.0,
2549,morskie oko lake,1,0.0,3.0,3.0,
2550,morning atmosphere,1,0.0,5.0,5.0,
2551,miami,1,0.0,4.0,4.0,
2552,midges,1,0.0,1.0,1.0,
2553,midnight shopping,1,0.0,3.0,3.0,
2554,mirissa,1,0.0,3.0,3.0,
2555,mission beach,1,0.0,3.0,3.0,
2556,mobile data plans,1,0.0,4.0,4.0,
2557,modern architecture,1,0.0,4.0,4.0,
2558,mokoro canoe tour,1,0.0,5.0,5.0,
2559,moldoveanu peak hike,1,0.0,5.0,5.0,
2560,monasteries,1,0.0,5.0,5.0,
2561,monastery,1,0.0,4.0,4.0,
2562,money and currency,1,0.0,4.0,4.0,
2563,monkey park,1,0.0,4.0,4.0,
2564,monterotondo marittimo landscape,1,0.0,5.0,5.0,
2565,montreal,1,0.0,3.0,3.0,
2566,mountain landscapes,1,0.0,5.0,5.0,
2567,mountain refuges,1,0.0,4.0,4.0,
2568,mezquita,1,0.0,5.0,5.0,
2569,natural landmarks,1,0.0,5.0,5.0,
2570,national museum,1,0.0,5.0,5.0,
2571,national park and foot baths,1,0.0,4.0,4.0,
2572,national parks and nature,1,0.0,2.0,2.0,
2573,national parks and scenery,1,0.0,5.0,5.0,
2574,national reserve visit,1,0.0,4.0,4.0,
2575,natural diversity,1,0.0,5.0,5.0,
2576,natural environment,1,0.0,4.0,4.0,
2577,natural landscapes,1,0.0,5.0,5.0,
2578,mountain roads,1,0.0,2.0,2.0,
2579,natural park,1,0.0,4.0,4.0,
2580,natural phenomenon,1,0.0,5.0,5.0,
2581,natural reserve,1,0.0,5.0,5.0,
2582,natural settings and outdoor activities,1,0.0,5.0,5.0,
2583,natural sights,1,0.0,4.0,4.0,
2584,natural views,1,0.0,5.0,5.0,
2585,natural wonders,1,0.0,5.0,5.0,
2586,nafplion as a destination,1,0.0,2.0,2.0,
2587,muslim quarter,1,0.0,4.0,4.0,
2588,music scene,1,0.0,3.0,3.0,
2589,music,1,0.0,3.0,3.0,
2590,mountain views,1,0.0,5.0,5.0,
2591,mountain visit,1,0.0,5.0,5.0,
2592,mountaineering,1,0.0,4.0,4.0,
2593,mt pilatus,1,0.0,3.0,3.0,
2594,multi-day tour,1,0.0,5.0,5.0,
2595,mumbai,1,0.0,3.0,3.0,
2596,muradiya complex,1,0.0,4.0,4.0,
2597,museum culture,1,0.0,5.0,5.0,
2598,museum entry process,1,0.0,4.0,4.0,
2599,museum experience,1,0.0,4.0,4.0,
2600,museum visits,1,0.0,4.0,4.0,
2601,museums and art galleries,1,0.0,5.0,5.0,
2602,museums and cultural landmarks,1,0.0,5.0,5.0,
2603,museums and galleries,1,0.0,5.0,5.0,
2604,museums/historical sites,1,0.0,5.0,5.0,
2605,mgahinga national park,1,0.0,5.0,5.0,
2606,mexico city accessibility,1,0.0,,,
2607,local vendors and salespeople,1,0.0,2.0,2.0,
2608,madrid,1,0.0,4.0,4.0,
2609,luquillo beach,1,0.0,5.0,5.0,
2610,luxury and shopping,1,0.0,3.0,3.0,
2611,luxury resorts,1,0.0,1.0,1.0,
2612,maasai mara,1,0.0,5.0,5.0,
2613,macau experience,1,0.0,3.0,3.0,
2614,mackinac island,1,0.0,4.0,4.0,
2615,madeira,1,0.0,5.0,5.0,
2616,magdalena bay,1,0.0,4.0,4.0,
2617,mancora,1,0.0,4.0,4.0,
2618,maid of the mist tour,1,0.0,5.0,5.0,
2619,maine,1,0.0,5.0,5.0,
2620,makgadikgadi pans national park,1,0.0,5.0,5.0,
2621,malaga as a destination,1,0.0,4.0,4.0,
2622,malaysia,1,0.0,4.0,4.0,
2623,mallorca as a destination,1,0.0,4.0,4.0,
2624,malta,1,0.0,5.0,5.0,
2625,luggage service,1,0.0,4.0,4.0,
2626,luggage forwarding,1,0.0,5.0,5.0,
2627,lucca comic con,1,0.0,1.0,1.0,
2628,luberon region,1,0.0,4.0,4.0,
2629,local villages,1,0.0,5.0,5.0,
2630,local wine,1,0.0,5.0,5.0,
2631,location accessibility,1,0.0,2.0,2.0,
2632,location choice,1,0.0,4.0,4.0,
2633,location convenience,1,0.0,3.0,3.0,
2634,lochs,1,0.0,5.0,5.0,
2635,locker system,1,0.0,5.0,5.0,
2636,logistical stress,1,0.0,2.0,2.0,
2637,logistical support,1,0.0,4.0,4.0,
2638,logistics of travel,1,0.0,2.0,2.0,
2639,lombok,1,0.0,4.0,4.0,
2640,london attractions,1,0.0,5.0,5.0,
2641,lost and found service,1,0.0,5.0,5.0,
2642,louisiana museum of modern art,1,0.0,3.0,3.0,
2643,low cost carriers,1,0.0,3.0,3.0,
2644,maltby st market,1,0.0,5.0,5.0,
2645,mandalay,1,0.0,5.0,5.0,
2646,mexican food,1,0.0,5.0,5.0,
2647,meeting other travelers,1,0.0,4.0,4.0,
2648,medical advice,1,0.0,4.0,4.0,
2649,medical care,1,0.0,4.0,4.0,
2650,medical emergency handling,1,0.0,4.0,4.0,
2651,medieval streets,1,0.0,4.0,4.0,
2652,medieval town,1,0.0,5.0,5.0,
2653,medieval towns,1,0.0,5.0,5.0,
2654,medieval/renaissance architecture,1,0.0,5.0,5.0,
2655,meeting people,1,0.0,3.0,3.0,
2656,manila,1,0.0,3.0,3.0,
2657,meganisi,1,0.0,4.0,4.0,
2658,meiji jingu,1,0.0,4.0,4.0,
2659,mekong delta experience,1,0.0,4.0,4.0,
2660,memorability,1,0.0,5.0,5.0,
2661,memories,1,0.0,5.0,5.0,
2662,merida,1,0.0,4.0,4.0,
2663,meteora as a destination,1,0.0,5.0,5.0,
2664,media perception,1,0.0,2.0,2.0,
2665,medellín,1,0.0,4.0,4.0,
2666,meals,1,0.0,3.0,3.0,
2667,mdina exploration,1,0.0,4.0,4.0,
2668,maps and navigation,1,0.0,5.0,5.0,
2669,mar y rosa,1,0.0,4.0,4.0,
2670,marbella as a destination,1,0.0,4.0,4.0,
2671,margaret river,1,0.0,5.0,5.0,
2672,market (mercado bom sucesso),1,0.0,4.0,4.0,
2673,market day,1,0.0,4.0,4.0,
2674,market experience,1,0.0,5.0,5.0,
2675,market visit,1,0.0,4.0,4.0,
2676,marketing,1,0.0,3.0,3.0,
2677,marlborough winery tour,1,0.0,5.0,5.0,
2678,marrakech,1,0.0,3.0,3.0,
2679,marsaxlokk visit,1,0.0,5.0,5.0,
2680,marymere falls/mount storm king trail,1,0.0,5.0,5.0,
2681,mazaltan,1,0.0,3.0,3.0,
2682,mazunte,1,0.0,3.0,3.0,
2683,island to stay,1,0.0,5.0,5.0,
2684,island size,1,0.0,4.0,4.0,
2685,island scenery,1,0.0,4.0,4.0,
2686,go montenegro sail,1,0.0,3.0,3.0,
2687,geology,1,0.0,5.0,5.0,
2688,georgia,1,0.0,4.0,4.0,
2689,german food,1,0.0,2.0,2.0,
2690,germany as a potential destination,1,0.0,3.0,3.0,
2691,getaway from city life,1,0.0,5.0,5.0,
2692,gibraltar as a destination,1,0.0,3.0,3.0,
2693,ginza,1,0.0,4.0,4.0,
2694,gobi desert tour,1,0.0,3.0,3.0,
2695,gorrupu canyon,1,0.0,5.0,5.0,
2696,gobi region,1,0.0,3.0,3.0,
2697,gobustan mud volcanoes,1,0.0,3.0,3.0,
2698,golden circle,1,0.0,5.0,5.0,
2699,golf,1,0.0,5.0,5.0,
2700,google maps,1,0.0,4.0,4.0,
2701,google streetview as a planning tool,1,0.0,5.0,5.0,
2702,gorilla trekking experience,1,0.0,5.0,5.0,
2703,geography and planning,1,0.0,2.0,2.0,
2704,geography,1,0.0,4.0,4.0,
2705,geographical uniqueness,1,0.0,5.0,5.0,
2706,geographical diversity,1,0.0,4.0,4.0,
2707,fuel availability,1,0.0,2.0,2.0,
2708,fukuoka,1,0.0,3.0,3.0,
2709,functionality,1,0.0,5.0,5.0,
2710,future travel plans,1,0.0,4.0,4.0,
2711,g adventures,1,0.0,3.0,3.0,
2712,galata bridge,1,0.0,5.0,5.0,
2713,galata tower,1,0.0,4.0,4.0,
2714,game drives,1,0.0,5.0,5.0,
2715,gear,1,0.0,4.0,4.0,
2716,gear and packing,1,0.0,3.0,3.0,
2717,general destination,1,0.0,4.0,4.0,
2718,general interest,1,0.0,5.0,5.0,
2719,generic sightseeing,1,0.0,1.0,1.0,
2720,genting,1,0.0,1.0,1.0,
2721,geographical challenges,1,0.0,3.0,3.0,
2722,gorilla treks,1,0.0,5.0,5.0,
2723,government advisories,1,0.0,3.0,3.0,
2724,friendliness of locals,1,0.0,5.0,5.0,
2725,gulf of orosei,1,0.0,4.0,4.0,
2726,guide quality,1,0.0,3.0,3.0,
2727,guided excursions,1,0.0,4.0,4.0,
2728,guided tour,1,0.0,5.0,5.0,
2729,guides and permits,1,0.0,3.0,3.0,
2730,guides and tour operators,1,0.0,5.0,5.0,
2731,guilin,1,0.0,4.0,4.0,
2732,guizhou,1,0.0,4.0,4.0,
2733,gulf of poets area,1,0.0,4.0,4.0,
2734,government policies,1,0.0,1.0,1.0,
2735,ha giang experience,1,0.0,4.0,4.0,
2736,ha giang loop experience,1,0.0,4.0,4.0,
2737,ha long bay,1,0.0,5.0,5.0,
2738,ha long bay/bai ta long bay,1,0.0,3.0,3.0,
2739,hackney area,1,0.0,5.0,5.0,
2740,hackney wick,1,0.0,5.0,5.0,
2741,hai van pass,1,0.0,3.0,3.0,
2742,guide,1,0.0,5.0,5.0,
2743,guatemala,1,0.0,3.0,3.0,
2744,guatape,1,0.0,4.0,4.0,
2745,guanajuato,1,0.0,4.0,4.0,
2746,government regulations,1,0.0,3.0,3.0,
2747,government travel advisory,1,0.0,3.0,3.0,
2748,gozo,1,0.0,5.0,5.0,
2749,grand bazaar,1,0.0,4.0,4.0,
2750,grand canyon,1,0.0,4.0,4.0,
2751,granville island,1,0.0,5.0,5.0,
2752,great food,1,0.0,5.0,5.0,
2753,green chile,1,0.0,5.0,5.0,
2754,green space,1,0.0,1.0,1.0,
2755,grindelwald first,1,0.0,3.0,3.0,
2756,grocery prices,1,0.0,4.0,4.0,
2757,grotta di nettuno,1,0.0,4.0,4.0,
2758,group demographics,1,0.0,3.0,3.0,
2759,group joining option,1,0.0,4.0,4.0,
2760,group tour,1,0.0,5.0,5.0,
2761,friuli-venezia giulia,1,0.0,4.0,4.0,
2762,french riviera,1,0.0,4.0,4.0,
2763,island relaxation,1,0.0,5.0,5.0,
2764,first impression,1,0.0,2.0,2.0,
2765,ferry tickets,1,0.0,5.0,5.0,
2766,ferry trip,1,0.0,4.0,4.0,
2767,fes,1,0.0,3.0,3.0,
2768,festivals and events,1,0.0,3.0,3.0,
2769,fez medina,1,0.0,5.0,5.0,
2770,film industry,1,0.0,4.0,4.0,
2771,firefly boat tour,1,0.0,3.0,3.0,
2772,fishing,1,0.0,3.0,3.0,
2773,flight cost and convenience,1,0.0,4.0,4.0,
2774,fishing excursion,1,0.0,4.0,4.0,
2775,fishing villages,1,0.0,4.0,4.0,
2776,fjord areas,1,0.0,5.0,5.0,
2777,fjord exploration,1,0.0,5.0,5.0,
2778,flexibility of car travel,1,0.0,4.0,4.0,
2779,flexibility of travel dates,1,0.0,4.0,4.0,
2780,flight booking,1,0.0,2.0,2.0,
2781,ferry service (buquebus),1,0.0,4.0,4.0,
2782,ferry service,1,0.0,3.0,3.0,
2783,ferry ride from bainbridge island,1,0.0,5.0,5.0,
2784,ferry experience,1,0.0,2.0,2.0,
2785,falconry,1,0.0,3.0,3.0,
2786,family connection,1,0.0,5.0,5.0,
2787,family trip,1,0.0,4.0,4.0,
2788,family-friendly activity,1,0.0,5.0,5.0,
2789,farm volunteer holidays,1,0.0,2.0,2.0,
2790,farm work,1,0.0,4.0,4.0,
2791,farmlands and vistas,1,0.0,5.0,5.0,
2792,faroe islands,1,0.0,3.0,3.0,
2793,fashion,1,0.0,5.0,5.0,
2794,fashion scene,1,0.0,5.0,5.0,
2795,fatih mosque,1,0.0,5.0,5.0,
2796,felucca ride,1,0.0,4.0,4.0,
2797,female-friendly vibe,1,0.0,3.0,3.0,
2798,ferries,1,0.0,3.0,3.0,
2799,ferry connections,1,0.0,5.0,5.0,
2800,flight cancellation,1,0.0,5.0,5.0,
2801,flight reliability,1,0.0,2.0,2.0,
2802,french resistance museum,1,0.0,3.0,3.0,
2803,fortress and old town,1,0.0,5.0,5.0,
2804,food culture,1,0.0,5.0,5.0,
2805,food options for non-seafood eaters,1,0.0,4.0,4.0,
2806,food review platforms,1,0.0,5.0,5.0,
2807,food/dessert,1,0.0,4.0,4.0,
2808,food/drink,1,0.0,5.0,5.0,
2809,foreigner friendliness,1,0.0,1.0,1.0,
2810,forest,1,0.0,4.0,4.0,
2811,fortress/castle,1,0.0,4.0,4.0,
2812,flight scheduling,1,0.0,2.0,2.0,
2813,fourviere,1,0.0,4.0,4.0,
2814,fox glacier,1,0.0,5.0,5.0,
2815,france as a potential destination,1,0.0,3.0,3.0,
2816,franz josef,1,0.0,5.0,5.0,
2817,free walking tours,1,0.0,5.0,5.0,
2818,freedom to explore,1,0.0,5.0,5.0,
